revenue,budget,runtime_minutes,genres_Adventure,genres_Animation,genres_Biography,genres_Comedy,genres_Crime,genres_Drama,genres_Horror,genres_other_genres,rating_PG-13,rating_R,distributor_Sony Pictures Entertainment (SPE),distributor_Twentieth Century Fox,distributor_Universal Pictures,distributor_Walt Disney Studios Motion Pictures,distributor_Warner Bros.,distributor_other_distributor
20576198,35000000.0,96.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
27122238,39000000.0,86.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13369768,11000000.0,94.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
35307949,16000000.0,91.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
77356942,2000000.0,137.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11130889,13000000.0,104.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75108817,32000000.0,107.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
86274793,25000000.0,140.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
30984583,45000000.0,99.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20936722,150000.0,86.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10907485,15000000.0,116.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
19008745,16000000.0,108.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
46789413,9000000.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10337477,20000000.0,84.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12083296,3300000.0,91.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
11772461,25000000.0,116.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8267379,26000000.0,102.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11293663,12000000.0,106.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1003045358,185000000.0,152.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
585366247,140000000.0,126.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
790653942,185000000.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
629443428,150000000.0,92.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
631744560,130000000.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407187715,37000000.0,122.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
589580482,200000000.0,106.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
418765321,65000000.0,145.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
609841637,52000000.0,108.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
419665568,225000000.0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264770996,150000000.0,112.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
342463063,75000000.0,110.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
230685453,80000000.0,110.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
164112721,80000000.0,88.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
195702811,92000000.0,107.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
309979994,150000000.0,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
403449830,145000000.0,112.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
244232688,60000000.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178767383,80000000.0,118.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
128107642,65000000.0,98.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
204313400,90000000.0,113.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
269784201,105000000.0,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
175372502,45000000.0,97.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
252909177,11000000.0,112.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
101624843,27000000.0,111.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
159808370,35000000.0,123.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
219375562,35000000.0,99.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
225132113,85000000.0,88.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
172394180,25000000.0,85.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
162655351,30000000.0,111.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
152039882,40000000.0,90.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
164170327,90000000.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111231041,70000000.0,112.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
233093859,80000000.0,104.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
92649419,28000000.0,99.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
163403799,48000000.0,91.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
105833257,30000000.0,111.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
64444713,30000000.0,99.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
163728902,37000000.0,96.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
223241637,70000000.0,104.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
113864059,10800000.0,92.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
212874864,80000000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
335802786,150000000.0,166.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
82410456,9000000.0,86.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
70439696,25000000.0,97.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
100104565,37000000.0,96.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106407672,40000000.0,101.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
169748929,55000000.0,123.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
211787511,130000000.0,165.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44352417,27000000.0,119.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
93945766,120000000.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57197876,20000000.0,88.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
113244290,50000000.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43655418,35000000.0,104.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
201545517,75000000.0,121.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
87066930,35000000.0,100.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
78460699,60000000.0,101.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
76181545,25000000.0,158.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
115900897,70000000.0,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43495888,12000000.0,114.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39952437,11000000.0,114.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
76014335,45000000.0,105.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
113398237,55000000.0,141.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
33473297,500000.0,122.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40877556,62000000.0,87.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
41319906,12000000.0,89.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
33556631,10000000.0,90.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
41319039,58000000.0,114.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
42782463,24000000.0,101.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
52933513,35000000.0,101.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
50007546,16000000.0,114.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
45847751,20000000.0,87.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
78199679,35000000.0,115.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
66476363,20000000.0,109.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29560587,25100000.0,129.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
41627431,20000000.0,113.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27674464,22000000.0,114.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
72109200,70000000.0,90.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
69363381,30000000.0,104.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
27712362,20000000.0,115.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41624687,20000000.0,101.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
31200557,30000000.0,130.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42487390,45000000.0,99.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54589558,20000000.0,128.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34816824,20000000.0,87.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
27090159,20000000.0,102.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
13639115,2500000.0,101.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
51699984,20000000.0,104.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
51339567,60000000.0,90.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11212953,25000000.0,112.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9808124,40000000.0,130.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18755936,19000000.0,109.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10161493,35000000.0,103.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9333654,45000000.0,160.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17929684,55000000.0,90.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8883644,12000000.0,109.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8808935,15000000.0,102.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
33478921,10000000.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
269958228,33000000.0,116.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26527510,18000000.0,126.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4925288,9000000.0,92.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6265483,7000000.0,94.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
27426335,25000000.0,122.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5254986,12000000.0,97.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
836303693,200000000.0,149.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
933959197,250000000.0,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
709827462,50000000.0,130.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2743577587,237000000.0,162.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
468812793,35000000.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
385680446,150000000.0,127.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
309208309,29000000.0,129.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
373062864,150000000.0,107.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
413106170,150000000.0,105.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
317375031,40000000.0,108.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
769679473,200000000.0,158.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
360364265,85000000.0,107.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
302469017,175000000.0,118.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183348429,26000000.0,91.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
325286646,200000000.0,96.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
485930816,150000000.0,138.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
371353001,200000000.0,115.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
443140005,75000000.0,88.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
321455689,70000000.0,153.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
292817841,150000000.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210888950,30000000.0,112.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
171844840,70000000.0,113.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
193355800,15000.0,86.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
185382813,130000000.0,162.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
524028679,90000000.0,128.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
214104620,100000000.0,140.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
129540522,40000000.0,123.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
205298907,38000000.0,96.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
183658498,50000000.0,121.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
100140096,100000000.0,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102392080,23600000.0,88.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
124596837,60000000.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127944208,50000000.0,109.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
73830347,20000000.0,108.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
186167139,40000000.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
150166126,100000000.0,106.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
91509154,19000000.0,97.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
101344412,39000000.0,107.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
115375850,30000000.0,89.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
71585235,75000000.0,146.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
100734718,15000000.0,101.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
68777554,100000000.0,102.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
95714875,30000000.0,109.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
96753696,35000000.0,88.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92158961,35000000.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62357900,60000000.0,97.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
76514050,16000000.0,88.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
63649529,10000000.0,110.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
90842646,30000000.0,99.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
78176181,60000000.0,125.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
219103655,85000000.0,121.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
122444772,80000000.0,89.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
61601280,40000000.0,99.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
44420167,20000000.0,122.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
76025134,70000000.0,92.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
166842739,25000000.0,109.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41771168,22000000.0,108.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
108902486,32000000.0,124.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
60722734,7500000.0,95.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
69095771,25000000.0,94.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
48858618,38000000.0,111.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
48428063,30000000.0,79.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31198531,20000000.0,101.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
51262751,32000000.0,137.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
68234154,11000000.0,90.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
122233971,60000000.0,134.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
43474578,26000000.0,105.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31439140,25000000.0,83.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60253843,50000000.0,118.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57881056,45000000.0,86.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44734660,6000000.0,109.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
26973554,18000000.0,86.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
36088028,18000000.0,109.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
75981180,35000000.0,119.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
77211836,18000000.0,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
85280250,58000000.0,103.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
39886986,65000000.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46471023,40000000.0,87.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32406507,18500000.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
62803180,60000000.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18599102,20000000.0,90.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
31556061,16000000.0,102.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
22985194,55000000.0,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22938329,14000000.0,98.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
22942221,20000000.0,88.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15300885,10000000.0,89.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
33333531,30000000.0,115.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
15821907,18000000.0,102.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
17436509,20000000.0,127.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
19643086,40000000.0,111.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39291383,40000000.0,119.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16691303,15000000.0,111.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
49230772,15000000.0,131.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
27206120,12500000.0,101.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10848783,8000000.0,92.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10726909,5000000.0,99.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
20648328,33000000.0,108.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17976667,35000000.0,101.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
54004950,80000000.0,118.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
10629321,8000000.0,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15779455,17000000.0,98.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16443609,21000000.0,100.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36348784,50000000.0,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
26096852,7500000.0,100.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
50812934,23000000.0,105.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
14374652,8500000.0,119.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9368242,23000000.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1025467110,200000000.0,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
623933331,200000000.0,124.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
698491347,68000000.0,124.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
826137188,160000000.0,148.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
752600867,165000000.0,93.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
494878759,165000000.0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
359126022,40000000.0,140.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
493214993,125000000.0,106.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
271430189,80000000.0,102.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
319713881,150000000.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294804195,80000000.0,138.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
170458922,100000000.0,107.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
293503354,110000000.0,100.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
400062763,170000000.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171685792,20000000.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
216485654,52000000.0,125.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
321669741,200000000.0,140.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
274470394,80000000.0,103.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
211780824,65000000.0,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
152263880,55000000.0,88.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
290745055,100000000.0,146.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
157107755,80000000.0,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
154026136,37000000.0,125.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
336365676,200000000.0,116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
199006387,58000000.0,111.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
226497209,95000000.0,118.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177512032,3000000.0,91.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
310650585,100000000.0,98.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
204594016,60000000.0,133.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
415686217,155000000.0,113.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114984666,25000000.0,108.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
167805466,100000000.0,98.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
177238796,110000000.0,117.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
261930436,117000000.0,109.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
86855739,69000000.0,114.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
252276927,38000000.0,110.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
136333522,40000000.0,110.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
215283742,150000000.0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115694863,35000000.0,95.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
89137047,20000000.0,108.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
139789765,150000000.0,103.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
91720255,40000000.0,109.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
300228084,60000000.0,96.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60673972,20000000.0,121.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
112462508,48000000.0,101.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60321861,35000000.0,123.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75026216,8000000.0,92.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
69055695,32000000.0,107.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
203509374,80000000.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140073390,80000000.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79293444,30000000.0,105.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105734416,38000000.0,115.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
134748021,70000000.0,133.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
127233108,40000000.0,107.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
64735752,36000000.0,101.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
278780441,100000000.0,103.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
96188903,30000000.0,117.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
98159963,75000000.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
136150434,20000000.0,90.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
55611001,30000000.0,107.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
93621340,65000000.0,135.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
112483764,85000000.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81126522,80000000.0,117.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
159291809,30000000.0,107.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
69432527,1800000.0,87.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
329398046,13000000.0,108.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
67918658,26000000.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54806823,20000000.0,101.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
129190869,25000000.0,116.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47405566,7000000.0,112.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
37981984,21000000.0,134.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
